Episode 0 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploiting: Selected greedy action 1 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 3 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 16 | Exploring: Selected action 2 randomly.
Episode 16 | Exploiting: Selected greedy action 2 randomly.
Episode 16 | Exploring: Selected action 1 randomly.
Episode 16 | Exploring: Selected action 0 randomly.
Episode 17 | Annealing: New epsilon is 0.9851
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploiting: Selected greedy action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 0 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 2 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 3 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
Episode 17 | Exploring: Selected action 1 randomly.
